id,lesson_id,stage_id,route_id,title,drill_type,target_skill,skill_category,difficulty,order_index,prerequisites,instructions,coach_cues,expected_mistakes,correction_cues,pass_criteria,fail_criteria,repetition_count,suggested_duration,rest_duration,scoring_logic,mastery_threshold,safety_notes
D155,S5_L02,S5,R5,Commit and Complete 2,confidence_rep,recording_confidence,performance_confidence,expert,5,"[""D154""]","Complete the short rep from start to finish without stopping yourself. Aim for a musical, not mechanical, result.","[""finish the rep even if imperfect"", ""treat this as a safe practice try"", ""prioritize meaning and consistency""]","[""stopping early"", ""singing too quietly to be detected"", ""self-interrupting""]","[""commit to the full short rep"", ""use speaking-level clarity"", ""treat it as practice not performance""]",score >= threshold AND abort_flag = false,score < 86 OR low_confidence_cap_triggered,5,5m 10s,60s,"{""weights"": {""completion"": 0.4, ""confidence"": 0.2, ""accuracy"": 0.15, ""control"": 0.15, ""expression"": 0.1}, ""metrics"": [""completion_ratio"", ""abort_flag"", ""voiced_ratio"", ""mean_abs_cents"", ""self_interrupt_count""], ""pass_rule"": ""score >= threshold AND abort_flag = false""}",86,"[""keep volume comfortable"", ""pause if anxiety spikes""]"
D156,S5_L02,S5,R5,Soft to Strong 2,dynamic_control,crescendo_diminuendo,dynamics,expert,6,"[""D155""]","Follow the on-screen volume curve while keeping pitch stable. Aim for a musical, not mechanical, result.","[""shape with breath, not force"", ""keep the vowel stable"", ""prioritize meaning and consistency""]","[""getting louder by shouting"", ""losing pitch while soft"", ""uneven volume curve""]","[""grow through breath not throat force"", ""keep the mouth shape stable"", ""think smooth arc not sudden jump""]",score >= threshold AND dynamic_curve_smoothness >= 0.7,score < 86 OR low_confidence_cap_triggered,3,5m 20s,60s,"{""weights"": {""accuracy"": 0.2, ""control"": 0.35, ""completion"": 0.2, ""confidence"": 0.1, ""expression"": 0.15}, ""metrics"": [""dynamic_curve_smoothness"", ""dynamic_range_match"", ""mean_abs_cents"", ""voiced_ratio"", ""completion_ratio""], ""pass_rule"": ""score >= threshold AND dynamic_curve_smoothness >= 0.7""}",86,"[""avoid belting at practice volume"", ""back off if throat pressure rises""]"
D157,S5_L03,S5,R5,Safe Short Run 3,confidence_rep,recording_confidence,performance_confidence,hard,1,[],"Complete the short rep from start to finish without stopping yourself. Aim for a musical, not mechanical, result.","[""finish the rep even if imperfect"", ""treat this as a safe practice try"", ""prioritize meaning and consistency""]","[""stopping early"", ""singing too quietly to be detected"", ""self-interrupting""]","[""commit to the full short rep"", ""use speaking-level clarity"", ""treat it as practice not performance""]",score >= threshold AND abort_flag = false,score < 86 OR low_confidence_cap_triggered,4,4m 30s,60s,"{""weights"": {""completion"": 0.4, ""confidence"": 0.2, ""accuracy"": 0.15, ""control"": 0.15, ""expression"": 0.1}, ""metrics"": [""completion_ratio"", ""abort_flag"", ""voiced_ratio"", ""mean_abs_cents"", ""self_interrupt_count""], ""pass_rule"": ""score >= threshold AND abort_flag = false""}",86,"[""keep volume comfortable"", ""pause if anxiety spikes""]"
D158,S5_L03,S5,R5,One-Take Line 3,performance_run,repeatability_under_pressure,performance_confidence,hard,2,"[""D157""]","Sing the full excerpt as one intentional take, then repeat with the same plan. Aim for a musical, not mechanical, result.","[""reset before each take"", ""repeat the same musical intention"", ""prioritize meaning and consistency""]","[""tension from pressure"", ""losing breath plan"", ""inconsistent second take""]","[""reset posture before each run"", ""keep one clear intention"", ""repeat the same plan each take""]",score >= threshold AND phrase_completion_ratio >= 0.9,score < 87 OR low_confidence_cap_triggered,5,4m 40s,70s,"{""weights"": {""accuracy"": 0.25, ""control"": 0.2, ""completion"": 0.15, ""confidence"": 0.1, ""expression"": 0.3}, ""metrics"": [""phrase_completion_ratio"", ""mean_abs_cents"", ""dynamic_range_match"", ""repeatability_score"", ""breath_break_count""], ""pass_rule"": ""score >= threshold AND phrase_completion_ratio >= 0.9""}",87,"[""take full recovery between runs"", ""never force a tired voice""]"
D159,S5_L03,S5,R3,Repeatable Run 3,performance_run,repeatability_under_pressure,performance_confidence,hard,3,"[""D158""]","Sing the full excerpt as one intentional take, then repeat with the same plan. Aim for a musical, not mechanical, result.","[""reset before each take"", ""repeat the same musical intention"", ""prioritize meaning and consistency""]","[""tension from pressure"", ""losing breath plan"", ""inconsistent second take""]","[""reset posture before each run"", ""keep one clear intention"", ""repeat the same plan each take""]",score >= threshold AND phrase_completion_ratio >= 0.9,score < 87 OR low_confidence_cap_triggered,3,4m 50s,70s,"{""weights"": {""accuracy"": 0.25, ""control"": 0.2, ""completion"": 0.15, ""confidence"": 0.1, ""expression"": 0.3}, ""metrics"": [""phrase_completion_ratio"", ""mean_abs_cents"", ""dynamic_range_match"", ""repeatability_score"", ""breath_break_count""], ""pass_rule"": ""score >= threshold AND phrase_completion_ratio >= 0.9""}",87,"[""take full recovery between runs"", ""never force a tired voice""]"
D160,S5_L03,S5,R5,Phrase Arc 3,phrase_sing,line_shaping,phrasing,expert,4,"[""D159""]","Sing the full phrase in one connected musical line with the planned breath. Aim for a musical, not mechanical, result.","[""know where the line is going"", ""save enough air for the ending"", ""prioritize meaning and consistency""]","[""breathing in the wrong place"", ""disconnecting notes"", ""flat phrasing""]","[""plan the breath before starting"", ""connect the vowels"", ""aim the phrase toward one destination note""]",score >= threshold AND phrase_completion_ratio >= 0.85,score < 86 OR low_confidence_cap_triggered,4,5m 0s,60s,"{""weights"": {""accuracy"": 0.25, ""control"": 0.2, ""completion"": 0.2, ""confidence"": 0.1, ""expression"": 0.25}, ""metrics"": [""phrase_completion_ratio"", ""breath_break_count"", ""dynamic_shape_match"", ""mean_abs_cents"", ""consistency_score""], ""pass_rule"": ""score >= threshold AND phrase_completion_ratio >= 0.85""}",86,"[""reset if you run out of air instead of pushing""]"
D161,S5_L03,S5,R5,Soft to Strong 3,dynamic_control,crescendo_diminuendo,dynamics,expert,5,"[""D160""]","Follow the on-screen volume curve while keeping pitch stable. Aim for a musical, not mechanical, result.","[""shape with breath, not force"", ""keep the vowel stable"", ""prioritize meaning and consistency""]","[""getting louder by shouting"", ""losing pitch while soft"", ""uneven volume curve""]","[""grow through breath not throat force"", ""keep the mouth shape stable"", ""think smooth arc not sudden jump""]",score >= threshold AND dynamic_curve_smoothness >= 0.7,score < 86 OR low_confidence_cap_triggered,5,5m 10s,60s,"{""weights"": {""accuracy"": 0.2, ""control"": 0.35, ""completion"": 0.2, ""confidence"": 0.1, ""expression"": 0.15}, ""metrics"": [""dynamic_curve_smoothness"", ""dynamic_range_match"", ""mean_abs_cents"", ""voiced_ratio"", ""completion_ratio""], ""pass_rule"": ""score >= threshold AND dynamic_curve_smoothness >= 0.7""}",86,"[""avoid belting at practice volume"", ""back off if throat pressure rises""]"
D162,S5_L03,S5,R5,Contour Copy 3,melody_echo,note_sequence_memory,melody_recall,expert,6,"[""D161""]","Listen to the short pattern once or twice, then echo it back in order. Aim for a musical, not mechanical, result.","[""follow the contour"", ""wait for the start cue"", ""prioritize meaning and consistency""]","[""wrong note order"", ""flat contour"", ""starting before the reference ends""]","[""sing the contour first"", ""break the pattern into chunks"", ""wait for the cue then begin""]",score >= threshold AND contour_correct_ratio >= 0.7,score < 86 OR low_confidence_cap_triggered,4,5m 20s,60s,"{""weights"": {""accuracy"": 0.2, ""contour"": 0.3, ""control"": 0.15, ""completion"": 0.2, ""confidence"": 0.15}, ""metrics"": [""contour_correct_ratio"", ""interval_error_semitones_mean"", ""note_accuracy_mean"", ""rhythm_onset_error_ms"", ""completion_ratio""], ""pass_rule"": ""score >= threshold AND contour_correct_ratio >= 0.7""}",86,"[""stay in speech-like volume on first tries""]"
D163,S5_L04,S5,R5,No-Crack Bridge 4,register_bridge,passaggio_smoothing,register_transition,hard,1,[],"Move across the register change smoothly and keep the tone connected. Aim for a musical, not mechanical, result.","[""lighten as you rise"", ""do not drag weight upward"", ""prioritize meaning and consistency""]","[""cracking"", ""dragging chest too high"", ""flipping suddenly""]","[""lighten as you rise"", ""keep airflow even across the bridge"", ""allow a narrower vowel if needed""]",score >= threshold AND bridge_crack_events <= 1,score < 87 OR low_confidence_cap_triggered,4,4m 30s,70s,"{""weights"": {""accuracy"": 0.2, ""control"": 0.4, ""completion"": 0.2, ""confidence"": 0.1, ""expression"": 0.1}, ""metrics"": [""bridge_crack_events"", ""bridge_continuity_score"", ""mean_abs_cents"", ""vowel_consistency_score"", ""completion_ratio""], ""pass_rule"": ""score >= threshold AND bridge_crack_events <= 1""}",87,"[""stay away from extreme high notes"", ""use medium volume only""]"
D164,S5_L04,S5,R5,Repeatable Run 4,performance_run,repeatability_under_pressure,performance_confidence,hard,2,"[""D163""]","Sing the full excerpt as one intentional take, then repeat with the same plan. Aim for a musical, not mechanical, result.","[""reset before each take"", ""repeat the same musical intention"", ""prioritize meaning and consistency""]","[""tension from pressure"", ""losing breath plan"", ""inconsistent second take""]","[""reset posture before each run"", ""keep one clear intention"", ""repeat the same plan each take""]",score >= threshold AND phrase_completion_ratio >= 0.9,score < 87 OR low_confidence_cap_triggered,5,4m 40s,70s,"{""weights"": {""accuracy"": 0.25, ""control"": 0.2, ""completion"": 0.15, ""confidence"": 0.1, ""expression"": 0.3}, ""metrics"": [""phrase_completion_ratio"", ""mean_abs_cents"", ""dynamic_range_match"", ""repeatability_score"", ""breath_break_count""], ""pass_rule"": ""score >= threshold AND phrase_completion_ratio >= 0.9""}",87,"[""take full recovery between runs"", ""never force a tired voice""]"
D165,S5_L04,S5,R3,Shape and Ring 4,vowel_shape,vowel_consistency,tone_quality,hard,3,"[""D164""]","Keep the target vowel consistent as you sing the pattern. Aim for a musical, not mechanical, result.","[""protect the vowel identity"", ""let resonance move, not the vowel"", ""prioritize meaning and consistency""]","[""vowel spreading"", ""tone going dull on higher note"", ""mouth shape changing too much""]","[""keep the vowel pure"", ""let resonance adjust not the vowel identity"", ""use a mirror cue if needed""]",score >= threshold AND vowel_consistency_score >= 0.75,score < 86 OR low_confidence_cap_triggered,3,4m 50s,60s,"{""weights"": {""accuracy"": 0.2, ""control"": 0.3, ""completion"": 0.2, ""confidence"": 0.1, ""expression"": 0.2}, ""metrics"": [""vowel_consistency_score"", ""formant_stability_proxy"", ""mean_abs_cents"", ""legato_score"", ""completion_ratio""], ""pass_rule"": ""score >= threshold AND vowel_consistency_score >= 0.75""}",86,"[""keep the tongue relaxed"", ""avoid exaggerated mouth movement""]"
D166,S5_L04,S5,R5,Soft to Strong 4,dynamic_control,crescendo_diminuendo,dynamics,expert,4,"[""D165""]","Follow the on-screen volume curve while keeping pitch stable. Aim for a musical, not mechanical, result.","[""shape with breath, not force"", ""keep the vowel stable"", ""prioritize meaning and consistency""]","[""getting louder by shouting"", ""losing pitch while soft"", ""uneven volume curve""]","[""grow through breath not throat force"", ""keep the mouth shape stable"", ""think smooth arc not sudden jump""]",score >= threshold AND dynamic_curve_smoothness >= 0.7,score < 86 OR low_confidence_cap_triggered,4,5m 0s,60s,"{""weights"": {""accuracy"": 0.2, ""control"": 0.35, ""completion"": 0.2, ""confidence"": 0.1, ""expression"": 0.15}, ""metrics"": [""dynamic_curve_smoothness"", ""dynamic_range_match"", ""mean_abs_cents"", ""voiced_ratio"", ""completion_ratio""], ""pass_rule"": ""score >= threshold AND dynamic_curve_smoothness >= 0.7""}",86,"[""avoid belting at practice volume"", ""back off if throat pressure rises""]"
D167,S5_L04,S5,R5,Confidence Take 4,confidence_rep,recording_confidence,performance_confidence,expert,5,"[""D166""]","Complete the short rep from start to finish without stopping yourself. Aim for a musical, not mechanical, result.","[""finish the rep even if imperfect"", ""treat this as a safe practice try"", ""prioritize meaning and consistency""]","[""stopping early"", ""singing too quietly to be detected"", ""self-interrupting""]","[""commit to the full short rep"", ""use speaking-level clarity"", ""treat it as practice not performance""]",score >= threshold AND abort_flag = false,score < 86 OR low_confidence_cap_triggered,5,5m 10s,60s,"{""weights"": {""completion"": 0.4, ""confidence"": 0.2, ""accuracy"": 0.15, ""control"": 0.15, ""expression"": 0.1}, ""metrics"": [""completion_ratio"", ""abort_flag"", ""voiced_ratio"", ""mean_abs_cents"", ""self_interrupt_count""], ""pass_rule"": ""score >= threshold AND abort_flag = false""}",86,"[""keep volume comfortable"", ""pause if anxiety spikes""]"
D168,S5_L04,S5,R5,Connect the Phrase 4,phrase_sing,line_shaping,phrasing,expert,6,"[""D167""]","Sing the full phrase in one connected musical line with the planned breath. Aim for a musical, not mechanical, result.","[""know where the line is going"", ""save enough air for the ending"", ""prioritize meaning and consistency""]","[""breathing in the wrong place"", ""disconnecting notes"", ""flat phrasing""]","[""plan the breath before starting"", ""connect the vowels"", ""aim the phrase toward one destination note""]",score >= threshold AND phrase_completion_ratio >= 0.85,score < 86 OR low_confidence_cap_triggered,3,5m 20s,60s,"{""weights"": {""accuracy"": 0.25, ""control"": 0.2, ""completion"": 0.2, ""confidence"": 0.1, ""expression"": 0.25}, ""metrics"": [""phrase_completion_ratio"", ""breath_break_count"", ""dynamic_shape_match"", ""mean_abs_cents"", ""consistency_score""], ""pass_rule"": ""score >= threshold AND phrase_completion_ratio >= 0.85""}",86,"[""reset if you run out of air instead of pushing""]"
D169,S5_L05,S5,R5,Vowel Through Motion 5,vowel_shape,vowel_consistency,tone_quality,hard,1,[],"Keep the target vowel consistent as you sing the pattern. Aim for a musical, not mechanical, result.","[""protect the vowel identity"", ""let resonance move, not the vowel"", ""prioritize meaning and consistency""]","[""vowel spreading"", ""tone going dull on higher note"", ""mouth shape changing too much""]","[""keep the vowel pure"", ""let resonance adjust not the vowel identity"", ""use a mirror cue if needed""]",score >= threshold AND vowel_consistency_score >= 0.75,score < 86 OR low_confidence_cap_triggered,4,4m 30s,60s,"{""weights"": {""accuracy"": 0.2, ""control"": 0.3, ""completion"": 0.2, ""confidence"": 0.1, ""expression"": 0.2}, ""metrics"": [""vowel_consistency_score"", ""formant_stability_proxy"", ""mean_abs_cents"", ""legato_score"", ""completion_ratio""], ""pass_rule"": ""score >= threshold AND vowel_consistency_score >= 0.75""}",86,"[""keep the tongue relaxed"", ""avoid exaggerated mouth movement""]"
D170,S5_L05,S5,R5,Dynamic Balance 5,dynamic_control,crescendo_diminuendo,dynamics,hard,2,"[""D169""]","Follow the on-screen volume curve while keeping pitch stable. Aim for a musical, not mechanical, result.","[""shape with breath, not force"", ""keep the vowel stable"", ""prioritize meaning and consistency""]","[""getting louder by shouting"", ""losing pitch while soft"", ""uneven volume curve""]","[""grow through breath not throat force"", ""keep the mouth shape stable"", ""think smooth arc not sudden jump""]",score >= threshold AND dynamic_curve_smoothness >= 0.7,score < 86 OR low_confidence_cap_triggered,5,4m 40s,60s,"{""weights"": {""accuracy"": 0.2, ""control"": 0.35, ""completion"": 0.2, ""confidence"": 0.1, ""expression"": 0.15}, ""metrics"": [""dynamic_curve_smoothness"", ""dynamic_range_match"", ""mean_abs_cents"", ""voiced_ratio"", ""completion_ratio""], ""pass_rule"": ""score >= threshold AND dynamic_curve_smoothness >= 0.7""}",86,"[""avoid belting at practice volume"", ""back off if throat pressure rises""]"
D171,S5_L05,S5,R3,Phrase Flow 5,phrase_sing,line_shaping,phrasing,hard,3,"[""D170""]","Sing the full phrase in one connected musical line with the planned breath. Aim for a musical, not mechanical, result.","[""know where the line is going"", ""save enough air for the ending"", ""prioritize meaning and consistency""]","[""breathing in the wrong place"", ""disconnecting notes"", ""flat phrasing""]","[""plan the breath before starting"", ""connect the vowels"", ""aim the phrase toward one destination note""]",score >= threshold AND phrase_completion_ratio >= 0.85,score < 86 OR low_confidence_cap_triggered,3,4m 50s,60s,"{""weights"": {""accuracy"": 0.25, ""control"": 0.2, ""completion"": 0.2, ""confidence"": 0.1, ""expression"": 0.25}, ""metrics"": [""phrase_completion_ratio"", ""breath_break_count"", ""dynamic_shape_match"", ""mean_abs_cents"", ""consistency_score""], ""pass_rule"": ""score >= threshold AND phrase_completion_ratio >= 0.85""}",86,"[""reset if you run out of air instead of pushing""]"
D172,S5_L05,S5,R5,Smooth Passaggio 5,register_bridge,passaggio_smoothing,register_transition,expert,4,"[""D171""]","Move across the register change smoothly and keep the tone connected. Aim for a musical, not mechanical, result.","[""lighten as you rise"", ""do not drag weight upward"", ""prioritize meaning and consistency""]","[""cracking"", ""dragging chest too high"", ""flipping suddenly""]","[""lighten as you rise"", ""keep airflow even across the bridge"", ""allow a narrower vowel if needed""]",score >= threshold AND bridge_crack_events <= 1,score < 87 OR low_confidence_cap_triggered,4,5m 0s,70s,"{""weights"": {""accuracy"": 0.2, ""control"": 0.4, ""completion"": 0.2, ""confidence"": 0.1, ""expression"": 0.1}, ""metrics"": [""bridge_crack_events"", ""bridge_continuity_score"", ""mean_abs_cents"", ""vowel_consistency_score"", ""completion_ratio""], ""pass_rule"": ""score >= threshold AND bridge_crack_events <= 1""}",87,"[""stay away from extreme high notes"", ""use medium volume only""]"
D173,S5_L05,S5,R5,Pressure-Ready Take 5,performance_run,repeatability_under_pressure,performance_confidence,expert,5,"[""D172""]","Sing the full excerpt as one intentional take, then repeat with the same plan. Aim for a musical, not mechanical, result.","[""reset before each take"", ""repeat the same musical intention"", ""prioritize meaning and consistency""]","[""tension from pressure"", ""losing breath plan"", ""inconsistent second take""]","[""reset posture before each run"", ""keep one clear intention"", ""repeat the same plan each take""]",score >= threshold AND phrase_completion_ratio >= 0.9,score < 87 OR low_confidence_cap_triggered,5,5m 10s,70s,"{""weights"": {""accuracy"": 0.25, ""control"": 0.2, ""completion"": 0.15, ""confidence"": 0.1, ""expression"": 0.3}, ""metrics"": [""phrase_completion_ratio"", ""mean_abs_cents"", ""dynamic_range_match"", ""repeatability_score"", ""breath_break_count""], ""pass_rule"": ""score >= threshold AND phrase_completion_ratio >= 0.9""}",87,"[""take full recovery between runs"", ""never force a tired voice""]"
D174,S5_L05,S5,R5,Controlled Vibrato 5,vibrato_control,straight_tone_control,vibrato_control,expert,6,"[""D173""]","Start with straight tone, then release vibrato only when prompted. Aim for a musical, not mechanical, result.","[""stabilize first"", ""release, do not manufacture"", ""prioritize meaning and consistency""]","[""uncontrolled wobble"", ""tense straight tone"", ""too early vibrato release""]","[""stabilize first then release"", ""keep breath moving freely"", ""do not manufacture a shake""]",score >= threshold AND straight_tone_stability >= 0.75,score < 87 OR low_confidence_cap_triggered,3,5m 20s,60s,"{""weights"": {""accuracy"": 0.2, ""control"": 0.4, ""completion"": 0.2, ""confidence"": 0.1, ""expression"": 0.1}, ""metrics"": [""straight_tone_stability"", ""vibrato_release_timing_ms"", ""vibrato_rate_hz"", ""vibrato_extent_cents"", ""completion_ratio""], ""pass_rule"": ""score >= threshold AND straight_tone_stability >= 0.75""}",87,"[""avoid pushing for vibrato"", ""stop if the larynx feels tight""]"
D175,S5_L06,S5,R5,Performance Check 6,performance_run,repeatability_under_pressure,performance_confidence,hard,1,[],"Sing the full excerpt as one intentional take, then repeat with the same plan. Aim for a musical, not mechanical, result.","[""reset before each take"", ""repeat the same musical intention"", ""prioritize meaning and consistency""]","[""tension from pressure"", ""losing breath plan"", ""inconsistent second take""]","[""reset posture before each run"", ""keep one clear intention"", ""repeat the same plan each take""]",score >= threshold AND phrase_completion_ratio >= 0.9,score < 87 OR low_confidence_cap_triggered,4,4m 30s,70s,"{""weights"": {""accuracy"": 0.25, ""control"": 0.2, ""completion"": 0.15, ""confidence"": 0.1, ""expression"": 0.3}, ""metrics"": [""phrase_completion_ratio"", ""mean_abs_cents"", ""dynamic_range_match"", ""repeatability_score"", ""breath_break_count""], ""pass_rule"": ""score >= threshold AND phrase_completion_ratio >= 0.9""}",87,"[""take full recovery between runs"", ""never force a tired voice""]"
D176,S5_L06,S5,R5,Performance Run 6,performance_run,repeatability_under_pressure,performance_confidence,hard,2,"[""D175""]","Sing the full excerpt as one intentional take, then repeat with the same plan. Aim for a musical, not mechanical, result.","[""reset before each take"", ""repeat the same musical intention"", ""prioritize meaning and consistency""]","[""tension from pressure"", ""losing breath plan"", ""inconsistent second take""]","[""reset posture before each run"", ""keep one clear intention"", ""repeat the same plan each take""]",score >= threshold AND phrase_completion_ratio >= 0.9,score < 87 OR low_confidence_cap_triggered,5,4m 40s,70s,"{""weights"": {""accuracy"": 0.25, ""control"": 0.2, ""completion"": 0.15, ""confidence"": 0.1, ""expression"": 0.3}, ""metrics"": [""phrase_completion_ratio"", ""mean_abs_cents"", ""dynamic_range_match"", ""repeatability_score"", ""breath_break_count""], ""pass_rule"": ""score >= threshold AND phrase_completion_ratio >= 0.9""}",87,"[""take full recovery between runs"", ""never force a tired voice""]"
D177,S5_L06,S5,R3,Recorded Phrase 6,performance_run,repeatability_under_pressure,performance_confidence,hard,3,"[""D176""]","Sing the full excerpt as one intentional take, then repeat with the same plan. Aim for a musical, not mechanical, result.","[""reset before each take"", ""repeat the same musical intention"", ""prioritize meaning and consistency""]","[""tension from pressure"", ""losing breath plan"", ""inconsistent second take""]","[""reset posture before each run"", ""keep one clear intention"", ""repeat the same plan each take""]",score >= threshold AND phrase_completion_ratio >= 0.9,score < 87 OR low_confidence_cap_triggered,3,4m 50s,70s,"{""weights"": {""accuracy"": 0.25, ""control"": 0.2, ""completion"": 0.15, ""confidence"": 0.1, ""expression"": 0.3}, ""metrics"": [""phrase_completion_ratio"", ""mean_abs_cents"", ""dynamic_range_match"", ""repeatability_score"", ""breath_break_count""], ""pass_rule"": ""score >= threshold AND phrase_completion_ratio >= 0.9""}",87,"[""take full recovery between runs"", ""never force a tired voice""]"
D178,S5_L06,S5,R5,Connect the Phrase 6,phrase_sing,line_shaping,phrasing,expert,4,"[""D177""]","Sing the full phrase in one connected musical line with the planned breath. Aim for a musical, not mechanical, result.","[""know where the line is going"", ""save enough air for the ending"", ""prioritize meaning and consistency""]","[""breathing in the wrong place"", ""disconnecting notes"", ""flat phrasing""]","[""plan the breath before starting"", ""connect the vowels"", ""aim the phrase toward one destination note""]",score >= threshold AND phrase_completion_ratio >= 0.85,score < 86 OR low_confidence_cap_triggered,4,5m 0s,60s,"{""weights"": {""accuracy"": 0.25, ""control"": 0.2, ""completion"": 0.2, ""confidence"": 0.1, ""expression"": 0.25}, ""metrics"": [""phrase_completion_ratio"", ""breath_break_count"", ""dynamic_shape_match"", ""mean_abs_cents"", ""consistency_score""], ""pass_rule"": ""score >= threshold AND phrase_completion_ratio >= 0.85""}",86,"[""reset if you run out of air instead of pushing""]"
D179,S5_L06,S5,R5,Controlled Crescendo 6,dynamic_control,crescendo_diminuendo,dynamics,expert,5,"[""D178""]","Follow the on-screen volume curve while keeping pitch stable. Aim for a musical, not mechanical, result.","[""shape with breath, not force"", ""keep the vowel stable"", ""prioritize meaning and consistency""]","[""getting louder by shouting"", ""losing pitch while soft"", ""uneven volume curve""]","[""grow through breath not throat force"", ""keep the mouth shape stable"", ""think smooth arc not sudden jump""]",score >= threshold AND dynamic_curve_smoothness >= 0.7,score < 86 OR low_confidence_cap_triggered,5,5m 10s,60s,"{""weights"": {""accuracy"": 0.2, ""control"": 0.35, ""completion"": 0.2, ""confidence"": 0.1, ""expression"": 0.15}, ""metrics"": [""dynamic_curve_smoothness"", ""dynamic_range_match"", ""mean_abs_cents"", ""voiced_ratio"", ""completion_ratio""], ""pass_rule"": ""score >= threshold AND dynamic_curve_smoothness >= 0.7""}",86,"[""avoid belting at practice volume"", ""back off if throat pressure rises""]"
D180,S5_L06,S5,R5,Stillness Before Wave 6,vibrato_control,straight_tone_control,vibrato_control,expert,6,"[""D179""]","Start with straight tone, then release vibrato only when prompted. Aim for a musical, not mechanical, result.","[""stabilize first"", ""release, do not manufacture"", ""prioritize meaning and consistency""]","[""uncontrolled wobble"", ""tense straight tone"", ""too early vibrato release""]","[""stabilize first then release"", ""keep breath moving freely"", ""do not manufacture a shake""]",score >= threshold AND straight_tone_stability >= 0.75,score < 87 OR low_confidence_cap_triggered,3,5m 20s,60s,"{""weights"": {""accuracy"": 0.2, ""control"": 0.4, ""completion"": 0.2, ""confidence"": 0.1, ""expression"": 0.1}, ""metrics"": [""straight_tone_stability"", ""vibrato_release_timing_ms"", ""vibrato_rate_hz"", ""vibrato_extent_cents"", ""completion_ratio""], ""pass_rule"": ""score >= threshold AND straight_tone_stability >= 0.75""}",87,"[""avoid pushing for vibrato"", ""stop if the larynx feels tight""]"
